,formattedAddress,servesBeer,servesWine,location.latitude,location.longitude,displayName.text,displayName.languageCode
8250,"1 Upland Road, Kelburn, Wellington 6012, New Zealand",True,True,-41.2856042,174.7676295,Cable Top Eatery,en
8251,"219 Onepu Road, Lyall Bay, Wellington 6022, New Zealand",True,True,-41.328922299999995,174.7955063,The Botanist,en
8252,"146/150 Featherston Street, Wellington Central, Wellington 6011, New Zealand",True,True,-41.2832016,174.7768987,Le Saigon Vietnamese Kitchen,en
8253,"207/209 Main Road, Tawa, Wellington 5028, New Zealand",True,True,-41.1688634,174.8247819,Madam Saigon,en
8254,"Entrace E, Tasman Street, Mount Cook, Wellington 6140, New Zealand",True,True,-41.3024564,174.7754722,Tussock Bar and Cafe,en
8255,"203 Cuba Street, Te Aro, Wellington 6011, New Zealand",True,True,-41.2950772,174.7748685,Nolita,en
8256,"17 Majoribanks Street, Mount Victoria, Wellington 6011, New Zealand",True,True,-41.2943016,174.7851888,Saigon Taste,en
8257,"68/70 Willis Street, Wellington Central, Wellington 6011, New Zealand",,,-41.287948,174.77526799999998,New World Metro Willis Street,en
8258,"24 Courtenay Place, Te Aro, Wellington 6011, New Zealand",True,True,-41.2935593,174.7828247,Minibar,en
8259,"5 Park Road, Miramar, Wellington 6022, New Zealand",,,-41.3158471,174.81627799999998,The Roxy Cinema,en
8260,"1 Stewart Duff Drive, Miramar, Wellington 6022, New Zealand",,,-41.3294655,174.8148447,Miramar Golf Club,en
8261,"32 Miramar Avenue, Miramar, Wellington 6022, New Zealand",True,True,-41.3155627,174.81402549999999,The Cutting Sports Cafe,en
8262,"1 Willis Street, Wellington Central, Wellington 6011, New Zealand",,,-41.286577099999995,174.7762679,Willis Lane,en
8263,"55 Featherston Street, Pipitea, Wellington 6011, New Zealand",True,True,-41.28,174.7791667,Mojo Featherston,en
8264,"12 Blair Street, Te Aro, Wellington 6011, New Zealand",True,True,-41.292975999999996,174.7831196,Monsoon Poon,en
8265,"Press Hall 80 Willis Street, Wellington Central, Wellington 6011, New Zealand",True,True,-41.2880618,174.774815,Yoshi Sushi & Bento (Press Hall),en
8266,"55 Cable Street, Te Aro, Wellington 6011, New Zealand",,,-41.290456299999995,174.7820894,Museum of New Zealand Te Papa Tongarewa,en
8267,"55 Cable Street, Te Aro, Wellington 6011, New Zealand",,,-41.2905022,174.78173719999998,Te Papa Store,en
8268,"116 Courtenay Place, Te Aro, Wellington 6011, New Zealand",False,False,-41.2925991,174.77953409999998,Nando's Courtenay Place,en
8269,"3/5 Strathmore Avenue, Strathmore Park, Wellington 6022, New Zealand",True,True,-41.325150900000004,174.8206779,Strathmore Local,en
8270,"The Exchange 17A Allen Street, Te Aro, Wellington 6011, New Zealand",,,-41.2929704,174.7826364,Wine Sentience,en
8271,"75 Featherston Street, Pipitea, Wellington 6011, New Zealand",,,-41.2807437,174.7787644,Rydges Wellington,en
8272,"City Gallery Wellington, Te Ngākau Civic Square, 101 Wakefield Street, Wellington Central, Wellington 6011, New Zealand",True,True,-41.2885047,174.777607,Nikau Cafe,en
8273,"123 Darlington Road, Miramar, Wellington 6022, New Zealand",,,-41.3070433,174.8256179,Miramar Spirits,en
8274,"6 Park Road, Miramar, Wellington 6022, New Zealand",True,True,-41.3161026,174.81692769999998,Park Kitchen,en
8275,"181 Cuba Street, Te Aro, Wellington 6011, New Zealand",True,True,-41.2943,174.7752472,Loretta,en
8276,"103 Oriental Parade, Oriental Bay, Wellington 6011, New Zealand",True,True,-41.2914782,174.7877968,Coene's Bar & Eatery,en
8277,"155 The Parade, Island Bay, Wellington 6023, New Zealand",True,True,-41.3350982,174.77359009999998,The Original Thai Restaurant,en
8278,"60/66 Kingsford Smith Street, Rongotai, Wellington 6022, New Zealand",True,True,-41.3272385,174.79998709999998,Parrotdog Bar,en
8279,"Cuba Street, Te Aro, Wellington 6011, New Zealand",,,-41.2937953,174.775433,Cuba Street,en
8280,"69 Lakewood Avenue, Churton Park, Wellington 6037, New Zealand",,,-41.2030405,174.8078391,New World Churton Park,en
8281,"33 Customhouse Quay, Wellington Central, Wellington 6011, New Zealand",True,True,-41.2831604,174.77907869999999,PORTOFINO,en
8282,"G01, The Grand Arcade, 18 Willis Street, Te Aro, Wellington 6011, New Zealand",True,,-41.2867882,174.7758514,Puro Chile,en
8283,"4 Queens Wharf, Wellington Central, Wellington 6011, New Zealand",True,True,-41.2851128,174.7788942,Rosie's Red-Hot Cantina Wellington,en
8284,"74 Courtenay Place, Te Aro, Wellington 6011, New Zealand",True,True,-41.2930583,174.7805042,Dakota Bar,en
8285,"176 Cuba Street, Te Aro, Wellington 6011, New Zealand",True,True,-41.2945326,174.7748786,Scotty and Mal's Cocktail and Lounge Bar,en
8286,"219 Willis Street, Te Aro, Wellington 6011, New Zealand",,,-41.2927345,174.7728717,Willis Street Superette,en
8287,"14 Kent Terrace, Mount Victoria, Wellington 6011, New Zealand",True,True,-41.294615799999995,174.78402549999998,ZZAN Wellington,en
8288,"25a Tennyson Street, Te Aro, Wellington 6011, New Zealand",,,-41.295139999999996,174.7815522,"Food Envy | Events, Catering, Hospitality",en
8289,"16 Dundas Street, Seatoun, Wellington 6022, New Zealand",,,-41.3229179,174.8299255,Seatoun Bowling Club,en
8290,"27 Dundas Street, Seatoun, Wellington 6022, New Zealand",True,True,-41.322547,174.8308515,Little Sprig Seatoun,en
8291,"27 Dundas Street, Seatoun, Wellington 6022, New Zealand",True,True,-41.322547,174.8308515,Little Sprig Seatoun,en
8292,"55 Ghuznee Street, Te Aro, Wellington 6011, New Zealand",True,True,-41.2932573,174.77544269999999,Ascot,en
8293,"31 Johnston Street, CBD, Wellington 6011, New Zealand",True,True,-41.2829376,174.7768237,Juniper Gin Bar & Restaurant,en
8294,"35 Oxford Street, Tawa, Wellington 5028, New Zealand",,,-41.1699206,174.8259486,New World Tawa,en
8295,"2 Sar Street, Pipitea, Wellington 6012, New Zealand",,,-41.2663392,174.7817575,Simply Food Catering Wellington,en
8296,"60 Ghuznee Street, Te Aro, Wellington 6011, New Zealand",True,True,-41.292986299999995,174.7752294,Puffin Wine Bar & Shop,en
8297,"461 Adelaide Road, Berhampore, Wellington 6023, New Zealand",True,True,-41.3200272,174.7755641,Sprig + Fern Berhampore,en
8298,"461 Adelaide Road, Berhampore, Wellington 6023, New Zealand",True,True,-41.3200272,174.7755641,Sprig + Fern Berhampore,en
8299,"144 Onepu Road, Lyall Bay, Wellington 6022, New Zealand",,,-41.325919299999995,174.7951589,L Bay Cafe & Restaurant,en
8300,"147 Onepu Road, Lyall Bay, Wellington 6022, New Zealand",,,-41.3257408,174.7955748,Spoonful Catering,en
8301,"51 Pipitea Street, Thorndon, Wellington 6011, New Zealand",,,-41.2758726,174.7787363,Oviedo,en
8302,"50 Waterloo Quay, Pipitea, Wellington 6011, New Zealand",,,-41.280055399999995,174.781464,Bluebridge Cook Strait Ferries - Wellington,en
8303,"88 Riddiford Street, Newtown, Wellington 6021, New Zealand",True,True,-41.311014,174.77888199999998,Bebemos,en
8304,"3/22 Herd Street, Te Aro, Wellington 6011, New Zealand",True,True,-41.2906031,174.7850643,Flavours Of Rajasthan,en
8305,"3/33 Johnsonville Road, Johnsonville, Wellington 6037, New Zealand",True,True,-41.2230808,174.80771180000002,Mama's Sizzler Restaurant and Bar,en
8306,"255 Cuba Street, Te Aro, Wellington 6011, New Zealand",True,True,-41.296094,174.774246,Satay Malaysia,en
8307,"136 Cuba Street, Te Aro, Wellington 6011, New Zealand",True,True,-41.293458099999995,174.7754736,SaMick Cafe & Bar,en
8308,"R Block 21 Kensington Avenue, Petone, Lower Hutt 5012, New Zealand",,,-41.22493910000001,174.88345999999999,Whitireia and WelTec Hospitality Campus,en
8309,"Agra Crescent and, Ganges Road, Khandallah, Wellington 6035, New Zealand",True,True,-41.246387500000004,174.79127309999998,Khandallah Trading Company,en
8310,"7 Leeds Street, Te Aro, Wellington 6011, New Zealand",True,True,-41.2930421,174.776802,Fortune Favours Beer,en
8311,"7 Leeds Street, Te Aro, Wellington 6011, New Zealand",True,True,-41.2930421,174.776802,Fortune Favours Beer,en
8312,"Level One/119 Manners Street, Te Aro, Wellington 6011, New Zealand",True,True,-41.2917434,174.7779951,Redhill Restaurant,en
8313,"280 South Makara Road, Mākara, Wellington 6972, New Zealand",,,-41.2888926,174.6899774,Karori Golf Club,en
8314,"80 Stanley Street, Berhampore, Wellington 6023, New Zealand",,,-41.3238449,174.7724456,Mornington Golf Club,en
8315,"95 Cockayne Road, Khandallah, Wellington 6035, New Zealand",,,-41.251139599999995,174.7863609,Onslow Junior Football Club,en
8316,"10a Murphy Street, Thorndon, Wellington 6011, New Zealand",True,,-41.2750414,174.77963549999998,Thorndon Twin Fish,en
8317,"44/63 Caledonia Street, Miramar, Wellington 6022, New Zealand",True,True,-41.321596899999996,174.81288179999999,The Balti House,en
8318,"55 Cleveland Street, Brooklyn, Wellington 6021, New Zealand",,,-41.3053734,174.76365439999998,Cellar Room Brooklyn,en
8319,"6 Swan Lane, Te Aro, Wellington 6011, New Zealand",True,True,-41.2939605,174.7758331,Noble Rot Wine Bar,en
8320,"100 Shelly Bay Road, Miramar, Wellington 6022, New Zealand",True,True,-41.293673399999996,174.8224277,Chocolate Fish Cafe,en
8321,"36 Courtenay Place, Te Aro, Wellington 6011, New Zealand",True,True,-41.2935625,174.7822626,Mishmosh Bar,en
8322,"28 Grey Street, Lambton Quay, Wellington Central, Wellington 6011, New Zealand",,,-41.284155,174.7756827,DoubleTree by Hilton Wellington,en
8323,"236 Houghton Bay Road, Houghton Bay, Wellington 6023, New Zealand",,,-41.3401324,174.78503569999998,Haewai Meadery,en
8324,"174-180 Lambton Quay, Wellington Central, Wellington 6011, New Zealand",,,-41.281720299999996,174.775884,Lambton Goods,en
8325,"70 Courtenay Place, Te Aro, Wellington 6011, New Zealand",True,True,-41.293097499999995,174.780631,Dragonfly,en
8326,"26 Ganges Road, Khandallah, Wellington 6035, New Zealand",,,-41.2476901,174.791567,New World Khandallah,en
8327,"2 Ganges Road, Khandallah, Wellington 6035, New Zealand",,,-41.246551499999995,174.7904788,Bread and butter eatery,en
8328,"17 Bannister Avenue, Johnsonville, Wellington 6037, New Zealand",,,-41.2262803,174.80001239999999,Waiora Hub Sports and Community Centre,en
8329,"2-8 Maginnity Street, Wellington Central, Wellington 6011, New Zealand",,,-41.281435900000005,174.7772848,Wellesley Boutique Hotel,en
8330,"37 Ruahine Street, Hataitai, Wellington 6021, New Zealand",,,-41.3076636,174.79003559999998,Wellington Football Club,en
8331,"24 Hawkestone Street, Thorndon, Wellington 6011, New Zealand",,,-41.2747688,174.7762909,Atura Wellington,en
8332,"101 Wakefield Street, Wellington Central, Wellington 6011, New Zealand",,,-41.289181899999996,174.7770598,City Gallery Wellington Shop,en
8333,"9 Mount Albert Road, Berhampore, Wellington 6023, New Zealand",,,-41.3258504,174.7815507,Wellington Hockey Association,en
8334,"10a Cambridge Terrace, Mount Victoria, Wellington 6011, New Zealand",True,True,-41.2936528,174.7840742,The Welsh Dragon Bar,en
8335,"28 Stewart Duff Drive, Rongotai, Wellington 6022, New Zealand",,,-41.3282058,174.81162590000002,Rydges Wellington Airport,en
8336,"1/10 Waterloo Quay, Pipitea, Wellington 6011, New Zealand",True,True,-41.2817637,174.7794348,Flamingo Joe's Bar & Eatery,en
8337,"19 Edward Street, Te Aro, Wellington 6011, New Zealand",True,True,-41.290388899999996,174.7749258,Tatsushi Japanese Restaurant,en
8338,"Willis Street, Wellington Central, Wellington 6011, New Zealand",,,-41.2890027,174.7747852,Willis Street,en
8339,"236 Karori Road, Karori, Wellington 6012, New Zealand",,,-41.2844522,174.7380978,New World Karori,en
8340,"2 Oxford Street, Tawa, Wellington 5028, New Zealand",True,True,-41.1735781,174.82483779999998,Yum Yum House,en
8341,"36 Taranaki Street, Te Aro, Wellington 6011, New Zealand",True,True,-41.2916637,174.7789541,Fujiyama Teppanyaki Japanese Restaurant,en
8342,"63 Cuba Street, Te Aro, Wellington 6011, New Zealand",True,True,-41.290983999999995,174.77718629999998,Ivy Bar,en
8343,"58 Collingwood Street, Nelson 7010, New Zealand",True,True,-41.2716111,173.2868291,Waka Bar & Gaming & Steakhouse,en
8344,,,,,,,
8345,"74A Saint Vincent Street, Toi Toi, Nelson 7010, New Zealand",,,-41.2752882,173.2744605,Acoustic Brewery,en
8346,"14 Tahunanui Drive, Tāhunanui, Nelson 7011, New Zealand",True,True,-41.2815528,173.2491704,Thai Tahuna,en
8347,"107 Neale Avenue, Stoke, Nelson 7011, New Zealand",,,-41.312694,173.2327478,New World Stoke,en
8348,"87 Atawhai Drive, The Wood, Nelson 7010, New Zealand",True,True,-41.26163390000001,173.2964415,Founders Café,en
8349,"306 Hardy Street, Nelson 7010, New Zealand",True,True,-41.274569299999996,173.2874865,Jay's Dumpling Cafe,en
8350,"131 Tahunanui Drive, Tāhunanui, Nelson 7011, New Zealand",,,-41.2891787,173.2471477,Bowls Tahunanui Inc,en
8351,"117 Hardy Street, Nelson 7010, New Zealand",,,-41.2741672,173.28201059999998,Oriental Restaurant,en
8352,"643 Rocks Road, Moana, Nelson 7011, New Zealand",True,True,-41.2804954,173.2501974,The Sands Brewery Bar & Kitchen,en
8353,"145 Bridge Street, City Centre, Nelson 7010, New Zealand",True,True,-41.2724584,173.2866484,Bamboo Tiger,en
8354,"62 Vickerman Street, Port Nelson, Nelson 7010, New Zealand",True,True,-41.263138999999995,173.278688,Anchor Restaurant & Bar,en
8355,"15 Elms Street, Stoke, Nelson 7011, New Zealand",True,True,-41.3263058,173.21053150000003,Eddyline Brewery: Taproom & Taqueria,en
8356,"15 Elms Street, Stoke, Nelson 7011, New Zealand",True,True,-41.3263058,173.21053150000003,Eddyline Brewery: Taproom & Taqueria,en
8357,"300 Trafalgar Street, Nelson 7010, New Zealand",True,True,-41.2751196,173.2835589,Eight Plates,en
8358,"228 Songer Street, Stoke, Nelson 7011, New Zealand",True,True,-41.313755,173.2331918,Turf Hotel,en
8359,"19 New Street, Nelson 7010, New Zealand",True,True,-41.2716473,173.2854535,Red16,en
8360,"223 Hardy Street, Nelson 7010, New Zealand",True,True,-41.2741525,173.28505710000002,The Buxton,en
8361,"8 Tahunanui Drive, Tāhunanui, Nelson 7011, New Zealand",True,True,-41.2813166,173.24921129999998,La Farina Pizza and Pasta Bar,en
8362,"284 Trafalgar Street, Nelson 7010, New Zealand",True,True,-41.274805,173.283567,Hopgoods Restaurant,en
8363,"2 Homestead Avenue, Stoke, Nelson 7011, New Zealand",True,True,-41.3214165,173.2570424,Sprig + Fern Marsden,en
8364,"2 Homestead Avenue, Stoke, Nelson 7011, New Zealand",True,True,-41.3214165,173.2570424,Sprig + Fern Marsden,en
8365,"K Dock, Nelson Marina, Port Nelson, Nelson 7010, New Zealand",,,-41.262701799999995,173.2800609,Gourmet Sailing,en
8366,"9 Merton Place, Annesbrook, Nelson 7011, New Zealand",,,-41.2939307,173.2422077,Kahurangi Estate,en
8367,"70B Achilles Avenue, Nelson 7010, New Zealand",True,True,-41.2713488,173.2820476,The Dog's Bone,en
8368,"Building 3/91 Beatty Street, Annesbrook, Nelson 7011, New Zealand",,,-41.2949917,173.2373179,Kombucha Bros Ltd,en
8369,"188 College Street, Motueka 7196, New Zealand",,,-41.123012599999996,172.972486,Kono Horticulture,en
8370,"Cnr Vanguard & Gloucester Street, Nelson South, Nelson 7010, New Zealand",,,-41.2755933,173.27799299999998,New World Nelson City,en
8371,"Trent Drive, Nelson Airport, Whakatū 7011, New Zealand",,,-41.299251999999996,173.2254089,Fuel to Fly,en
8372,"30 Trafalgar Street, The Wood, Nelson 7010, New Zealand",,,-41.2672759,173.2841765,Marist Rugby Football Club,en
8373,"Tahuna Beach Reserve, Tahunanui, Tāhunanui, Nelson 7000, New Zealand",,,-41.280017,173.2446752,Beach Cafe and Bar,en
8374,"4 McLaren Drive, Nelson Airport, Nelson 7011, New Zealand",,,-41.2959153,173.22991729999998,Nelson Aero Club Inc,en
8375,"29 Examiner Street, Nelson 7030, New Zealand",,,-41.2779287,173.28320539999999,Nelson Bowling Club,en
8376,"69 Collingwood Street, Nelson 7010, New Zealand",,,-41.2721617,173.2872774,FreshChoice Nelson,en
8377,"21 Haven Road, Nelson 7010, New Zealand",,,-41.271612,173.2797536,Nelson Bridge Club,en
8378,"132b Tahunanui Drive, Tāhunanui, Nelson 7011, New Zealand",,,-41.288491199999996,173.2468816,Super Liquor Tahunanui South,en
8379,"95 Atawhai Drive, The Wood, Nelson 7010, New Zealand",,,-41.2614875,173.2980321,Nelson Musical Theatre,en
8380,"464 Wakapuaka Road, Wakapuaka 7071, New Zealand",,,-41.2074643,173.3643718,Nelson North Country Club Inc,en
8381,"5 Hathaway Court, The Wood, Nelson 7010, New Zealand",,,-41.268741,173.28353629999998,Nelson Rugby Football Club,en
8382,"322 Wakefield Quay, Stepneyville, Nelson 7010, New Zealand",,,-41.265669599999995,173.266989,Nelson Yacht Club Inc,en
8383,"6 Church Street, Nelson 7010, New Zealand",True,True,-41.2746048,173.2828064,Cantina Nicola,en
8384,"50 Gloucester Street, Nelson 7010, New Zealand",,,-41.27491,173.2777542,Post Boy Hotel,en
8385,"204 Hardy Street, Nelson 7010, New Zealand",True,True,-41.2744444,173.28444439999998,Lambretta's Cafe Bar,en
8386,"27 Nile Street West, Nelson 7010, New Zealand",,,-41.2756897,173.2821524,Rutherford Hotel Nelson,en
8387,"27 Nile Street West, Nelson 7010, New Zealand",,,-41.2756897,173.2821524,Rutherford Hotel Nelson,en
8388,"49 Covent Drive, Stoke, Nelson 7011, New Zealand",,,-41.3229064,173.22155759999998,Ernest Rutherford Retirement Village,en
8389,"36 Gloucester Street, Nelson 7010, New Zealand",,,-41.274629,173.27726099999998,Big Barrel Nelson,en
8390,"2 Scott Street, Blenheim Central, Blenheim 7201, New Zealand",True,True,-41.5142929,173.9565968,Mango Indian Restaurant & Bar,en
8391,"Vickerman Street, Nelson 7010, New Zealand",,,-41.2633917,173.2791503,Seabird Charters,en
8392,"137 Bridge Street, Nelson 7010, New Zealand",True,True,-41.272424300000004,173.28629239999998,O'Shedigans Bar Nelson,en
8393,"279 Hardy Street, Nelson 7010, New Zealand",True,True,-41.2742224,173.2865189,New Asia Restaurant,en
8394,"280 Hardy Street, Nelson 7010, New Zealand",True,True,-41.2744691,173.28645949999998,Sprig + Fern Hardy Street,en
8395,"18A Ranui Road, Stoke, Nelson 7041, New Zealand",,,-41.3171958,173.2327575,Stoke Bowling Club,en
8396,"660 Main Road Stoke, Stoke, Nelson 7001, New Zealand",True,,-41.3186457,173.2256569,McCashins Brewery,en
8397,"91 Trafalgar Street, Nelson 7010, New Zealand",True,True,-41.2709815,173.2841479,Stefano's Pizzeria,en
8398,"11 Cross Quay, Port Nelson, Nelson 7010, New Zealand",,,-41.2593637,173.2827297,Tasman Bay Cruising Club,en
8399,"326 Wakefield Quay, Stepneyville, Nelson 7010, New Zealand",True,True,-41.265908499999995,173.26650350000003,The Boathouse Society,en
8400,"95 Collingwood Street, Nelson 7010, New Zealand",True,True,-41.273275999999996,173.2870642,The Free House Pub,en
8401,"201 Songer Street, Stoke, Nelson 7011, New Zealand",True,True,-41.3123047,173.23223579999998,The Indian Cafe Stoke,en
8402,"200 Hardy Street, Nelson 7010, New Zealand",True,True,-41.2745312,173.28437119999998,Miracle Asian Restaurant,en
8403,"208 Bridge Street, Nelson 7010, New Zealand",,,-41.272888699999996,173.28983259999998,The Suter Art Gallery,en
8404,"32c New Street, Nelson 7010, New Zealand",True,True,-41.271865999999996,173.28634399999999,Two Thumb Nelson,en
8405,"32c New Street, Nelson 7010, New Zealand",True,True,-41.271865999999996,173.28634399999999,Two Thumb Nelson,en
8406,"201 Waimea Road, Nelson South, Nelson 7030, New Zealand",,,-41.295125899999995,173.2673691,United Bowling Club,en
8407,"218 Palmerston Street, Westport 7825, New Zealand",True,True,-41.7562384,171.59878559999999,Criterion Hotel & Pizzeria,en
8408,"336 Maitai Valley Road, Maitai, Nelson 7010, New Zealand",,,-41.280184399999996,173.3306314,Waahi Taakaro Golf Course,en
8409,"99 Quarantine Road, Annesbrook, Nelson 7011, New Zealand",True,True,-41.2982286,173.2402838,Speight's Ale House Nelson,en
8410,"104 Hardy Street, Nelson 7010, New Zealand",True,True,-41.274364,173.2816196,The Spice Curry Kitchen,en
8411,"272 Wakefield Quay, Stepneyville, Nelson 7010, New Zealand",,,-41.2630685,173.2690328,Catamaran Sailing Charters,en
8412,"Cnr Vanguard & Gloucester Street, Nelson South, Nelson 7010, New Zealand",,,-41.2755933,173.27799299999998,New World Nelson City,en
8413,"214 Hardy Street, Nelson 7010, New Zealand",True,True,-41.2744266,173.28470719999999,Porta Via,en
8414,"112 Collingwood Street, Nelson 7010, New Zealand",True,True,-41.2742034,173.2867148,Mama San Nelson,en
8415,"70 Beach Road, Tāhunanui, Nelson 7011, New Zealand",,,-41.284110999999996,173.2389526,Beachside Conference and Events Centre,en
8416,"14 Vanguard Street, Nelson 7010, New Zealand",True,True,-41.2724657,173.2798675,"Tozzetti Nelson Cafe, Bar & Restaurant",en
8417,"83 Hardy Street, Nelson 7010, New Zealand",True,True,-41.274149099999995,173.2810326,Chokdee,en
8418,"90 Collingwood Street, Nelson 7010, New Zealand",,,-41.273088099999995,173.2865431,Prego Foods Nelson,en
8419,"664 Atawhai Crescent, Atawhai, Nelson 7010, New Zealand",,,-41.2368567,173.3177345,Four Square Atawhai,en
8420,"223 Hardy Street, Nelson 7010, New Zealand",True,True,-41.2741525,173.28505710000002,The Buxton,en
8421,"8 Champion Road, Richmond 7020, New Zealand",True,True,-41.3324905,173.2011313,Eddyline Pizzeria & Brewpub,en
8422,"81 Trafalgar Street, Nelson 7010, New Zealand",True,True,-41.270219399999995,173.28458329999998,River Kitchen Nelson,en
8423,"8 Muritai Street, Tāhunanui, Nelson 7011, New Zealand",True,True,-41.2822253,173.24855159999998,Smugglers Pub & Cafe,en
8424,"223 Hardy Street, Nelson 7010, New Zealand",True,True,-41.2741525,173.28505710000002,The Buxton,en
8425,"49 Saxton Road West, Stoke, Nelson 7011, New Zealand",True,True,-41.3230228,173.21441529999998,PC Eatery,en
8426,"20 Muritai Street, Tāhunanui, Nelson 7011, New Zealand",,,-41.2830556,173.24722219999998,Ocean Lodge,en
8427,"20 Muritai Street, Tāhunanui, Nelson 7011, New Zealand",,,-41.2830556,173.24722219999998,Ocean Lodge,en
8428,"122 Barnett Avenue, Best Island RD 1 Richmond, Nelson 7081, New Zealand",,,-41.2993576,173.1604882,Serendipity Gift Baskets,en
8429,"22 New Street, Nelson 7010, New Zealand",True,True,-41.271924600000006,173.2856501,DeVille,en
8430,"56 Bridge Street, Nelson 7010, New Zealand",True,True,-41.2726243,173.2834931,Pizzeria Bella,en
8431,"142 Hardy Street, Nelson 7010, New Zealand",True,True,-41.2743599,173.2825454,Tongtara Thai Restaurant,en
8432,"799 Cable Bay Road, Cable Bay 7071, New Zealand",False,False,-41.1621879,173.4127296,Cable Bay Cafe,en
8433,"136 Bridge Street, Nelson 7010, New Zealand",True,True,-41.2727019,173.2861231,Industry Bar and Nightclub,en
8434,"7 Morrison Street, Nelson 7010, New Zealand",True,True,-41.2748628,173.28576529999998,Babagatto Italian Restaurant,en
8435,"269 Hardy Street, Nelson 7010, New Zealand",True,True,-41.2742353,173.28609550000002,Little India Nelson,en
8436,"94 Collingwood Street, Nelson 7010, New Zealand",,,-41.273365,173.28659059999998,The Indian Cafe,en
8437,"296 Trafalgar Street, Nelson 7010, New Zealand",True,True,-41.2750266,173.2835682,Hawker House,en
8438,"Unit 4, Stoke, Nelson 7011, New Zealand",,,-41.3203856,173.22474359999998,Liquorland Stoke,en
8439,"1 Cadillac Way, Annesbrook, Nelson 7011, New Zealand",,,-41.29845950000001,173.23952169999998,Nelson Classic Car Museum,en
8440,"305 Hardy Street, Nelson 7010, New Zealand",,,-41.2742417,173.287221,Super Liquor Nelson,en
8441,"32 New Street, Nelson 7010, New Zealand",,,-41.2718461,173.2862059,Liquorland New Street,en
8442,"142 Saxton Road East, Stoke, Nelson 7011, New Zealand",,,-41.3282492,173.2134227,Nelson Suburbs Football Club,en
8443,"44 Trafalgar Street, The Wood, Nelson 7010, New Zealand",,,-41.268070200000004,173.2837829,Nelson Women's Centre,en
8444,"664 Atawhai Crescent, Atawhai, Nelson 7010, New Zealand",,,-41.2368567,173.3177345,Four Square Atawhai,en
8445,"30 Quiet Woman Way, Monaco, Nelson 7011, New Zealand",True,True,-41.3057334,173.2200589,Brick Eatery,en
8446,"140 Tahunanui Drive, Tāhunanui, Nelson 7011, New Zealand",True,True,-41.28941,173.246546,Taaj Indian Restaurant & Takeaway in Nelson,en
8447,"276 Trafalgar Street, Nelson 7010, New Zealand",True,True,-41.2746709,173.2836275,Sal's Authentic New York Pizza - Nelson,en
8448,"235 George Street, Stokes Valley, Lower Hutt 5019, New Zealand",,,-41.176117999999995,174.9797946,Stokes Valley Rugby Football Club,en
8449,"The Wood, Nelson 7010, New Zealand",,,-41.2651091,173.28868359999998,Guppy Park,en
8450,"208 Bridge Street, Nelson 7010, New Zealand",True,True,-41.2729079,173.2898354,The Suter Cafe,en
8451,"126 Hardy Street, Nelson 7010, New Zealand",True,True,-41.274392299999995,173.2822382,Green Bamboo,en
8452,"151 Hardy Street, Nelson 7010, New Zealand",True,True,-41.2741295,173.2827429,Kismet Cocktail & Whisky Bar,en
8453,"1 Point Road, Monaco, Nelson 7011, New Zealand",True,True,-41.306111099999995,173.2188889,"The Honest Lawyer Country Pub, Hotel & Venue Hire",en
8454,"58 Collingwood Street, Nelson 7010, New Zealand",True,True,-41.2716554,173.2867904,New Street Steakhouse,en
8455,"279 Trafalgar Street, Nelson 7010, New Zealand",True,True,-41.2746559,173.28400919999999,Culture Burger Joint,en
8456,"Nelson South, Nelson 7010, New Zealand",,,-41.280769,173.27100489999998,Victory Square,en
8457,"80 Hardy Street, Nelson 7010, New Zealand",True,True,-41.274313,173.2809868,Wafu Bistro,ja
8458,"281 Trafalgar Street, Nelson 7010, New Zealand",True,True,-41.274806999999996,173.2840383,The Vic Public House,en
8459,"26 Brougham Street, Nelson South, Nelson 7010, New Zealand",,,-41.282148,173.2845027,Melrose House Venue Bookings,en
8460,"117 Hardy Street, Nelson 7010, New Zealand",True,True,-41.273804899999995,173.2819683,Yaza! Cafe Bar & Venue,en
8461,"Dakota Street, Nelson Airport, Nelson 7011, New Zealand",True,True,-41.298513799999995,173.2277034,Air New Zealand Nelson Airport Regional Lounge,en
8462,"113 Nile Street, Nelson 7010, New Zealand",True,True,-41.276250499999996,173.2909996,The Prince Albert,en
8463,"214 Hardy Street, Nelson 7010, New Zealand",True,True,-41.2744266,173.28470719999999,Porta Via,en
8464,"161 Hardy Street, Nelson 7010, New Zealand",True,True,-41.274181,173.28304409999998,NYSA | Turkish Restaurant | Nysa Nelson,en
8465,"194 Cable Bay Road, Hira 7071, New Zealand",,,-41.2020804,173.4123534,Cable Bay Adventure Park,en
8466,"89 Hardy Street, Nelson 7010, New Zealand",True,True,-41.2740793,173.28126519999998,Taste of Delhi,en
8467,"40 Waimea Road, Nelson South, Nelson 7010, New Zealand",,,-41.2817872,173.27840400000002,The Hotel Nelson,en
8468,"272 Wakefield Quay, Stepneyville, Nelson 7010, New Zealand",True,True,-41.263062999999995,173.2690342,The Styx,en
8469,"350 Wakefield Quay, Stepneyville, Nelson 7010, New Zealand",True,True,-41.2667298,173.26552139999998,Boat Shed Cafe,en
8470,"41 McGlashen Avenue, Richmond 7020, New Zealand",,,-41.336363399999996,173.1833849,Raeward Fresh Wholesale,en
8471,"35 Saint Vincent Street, Nelson 7010, New Zealand",,,-41.2727584,173.27766409999998,Woolworths Nelson,en
